Age,Tenure,NumProducts,SaccoScore,MonthsInactive,BranchVisits,UtilizationRate,Education_Ord,EmploymentStatus_TE,Balance_RobustScaler,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,Churn
32,77,2,8,6,14,0.68,3.0,0.27391304347826084,0.656967826585109,1,1,0,0
29,141,2,11,8,13,0.86,1.0,0.2767747230201067,-0.3296527636612274,0,1,0,0
44,30,1,18,9,11,0.77,2.0,0.2723334021043945,1.2152748261354327,0,0,1,1
29,157,1,22,11,8,0.75,2.0,0.2765167148163434,-0.4859984353728925,1,1,0,1
44,168,3,16,10,11,0.98,2.0,0.27621483375959077,0.19097998632491267,1,0,1,0
39,16,1,16,5,9,0.64,2.0,0.2733843537414966,-0.17344261083288673,1,1,0,1
37,136,1,21,13,12,0.78,3.0,0.2765167148163434,-0.34352496935425253,0,1,0,0
31,169,1,10,5,7,0.95,3.0,0.2765167148163434,-0.31547256050610145,1,0,1,0
23,42,2,14,8,9,0.81,3.0,0.27391304347826084,1.9295640603921425,1,0,1,1
32,83,2,17,12,10,0.94,2.0,0.2767747230201067,-0.5871879215715262,0,0,1,1
26,89,2,10,10,7,0.99,1.0,0.2723334021043945,-0.35089226864770634,0,0,1,0
36,79,1,14,12,8,1.0,2.0,0.27391304347826084,-0.33687838412211485,0,0,0,1
35,33,1,18,4,8,0.88,1.0,0.265988987717069,0.4877417010083837,0,0,1,1
32,135,1,14,9,13,0.65,3.0,0.2723334021043945,0.017829973081021813,1,0,1,0
41,64,1,15,9,9,0.89,2.0,0.2641112047177759,-0.4943882862405214,0,1,0,0
50,13,4,17,8,13,0.89,2.0,0.2770060128550695,-0.17725561941369603,0,1,0,1
36,31,1,14,7,11,0.85,3.0,0.2767747230201067,-0.39737524562797605,0,0,1,1
25,1,1,12,7,6,0.68,2.0,0.2733843537414966,2.1388455639125517,0,0,1,0
34,139,1,13,4,13,0.85,1.0,0.2765167148163434,0.7213269762657156,0,0,1,0
35,26,2,20,8,12,0.83,3.0,0.27391304347826084,-0.12110768207269972,1,0,1,1
40,19,4,15,8,8,0.64,2.0,0.2765167148163434,1.4035043951237842,0,0,1,0
39,93,2,21,10,17,0.94,2.0,0.2767747230201067,0.10940993846210707,0,0,1,0
37,79,2,13,9,12,0.97,1.0,0.2767747230201067,1.647549264194063,0,1,0,1
39,111,1,15,9,10,0.89,2.0,0.265988987717069,-0.36214033596363165,1,1,0,0
26,64,3,17,8,12,0.74,2.0,0.2733843537414966,0.5669956079561904,0,0,1,1
37,27,1,11,9,12,0.94,3.0,0.2767747230201067,-0.33211058340879274,1,0,1,0
19,159,2,15,8,5,0.52,2.0,0.2770060128550695,2.1388455639125517,1,1,0,0
44,99,2,14,8,9,0.98,2.0,0.2770060128550695,-0.09636932591675444,0,1,0,0
42,74,3,18,4,14,0.68,1.0,0.2627646326276463,0.9596738922871275,1,1,0,0
35,126,4,13,9,14,0.78,2.0,0.2641112047177759,-0.11912417841676985,1,1,0,0
52,34,1,15,6,5,0.51,1.0,0.2770060128550695,2.1388455639125517,0,1,0,0
30,136,3,17,11,10,0.51,1.0,0.2765167148163434,0.77887322208465,1,0,1,0
42,171,2,16,10,18,0.86,2.0,0.265988987717069,0.13056320415919773,0,0,1,0
57,35,1,13,8,10,0.99,3.0,0.2723334021043945,0.6035610666568108,1,1,0,1
48,51,4,15,11,5,0.79,2.0,0.265988987717069,-0.3622142553545359,0,0,1,0
43,66,3,15,6,9,0.99,1.0,0.2770060128550695,-0.10460517805333285,0,1,0,1
41,120,1,19,21,9,0.77,2.0,0.2719186785260483,-0.6177720695581468,0,1,0,0
40,119,2,14,9,4,0.78,3.0,0.2765167148163434,1.4421950363129008,1,0,1,1
44,87,3,17,5,10,0.91,2.0,0.2719186785260483,0.07267200118271025,0,1,0,0
47,115,1,16,9,6,0.64,3.0,0.2770060128550695,-0.009569481147475346,0,0,1,1
34,53,1,19,5,10,0.85,2.0,0.27391304347826084,1.3608036269781136,0,0,1,1
53,77,1,17,8,13,0.7,3.0,0.2767747230201067,-0.36298424900978815,1,0,1,0
35,1,4,20,4,13,0.54,1.0,0.27391304347826084,-0.06557573965590524,0,0,1,0
22,23,3,18,5,22,0.66,3.0,0.2723334021043945,-0.3762527796770955,1,1,0,0
48,175,4,15,9,6,0.8,2.0,0.27391304347826084,-0.19972711424857859,1,1,0,0
21,39,1,14,9,6,0.72,1.0,0.2733843537414966,0.5769932055759861,0,1,0,0
35,124,3,18,4,10,0.63,2.0,0.2770060128550695,-0.25241932006480267,0,0,1,1
27,15,1,22,8,7,0.85,1.0,0.2767747230201067,0.5224838147333666,0,1,0,0
48,145,1,11,6,10,0.73,1.0,0.2733843537414966,0.7175139676849063,1,1,0,0
42,74,1,12,9,8,0.91,2.0,0.27391304347826084,0.5007823135537364,1,1,0,0
28,100,1,16,7,11,0.77,1.0,0.2733843537414966,0.4039910311139036,1,1,0,0
46,161,1,16,9,7,0.62,2.0,0.2770060128550695,-0.32901212894005755,0,0,1,1
42,101,2,19,4,12,0.91,1.0,0.2723334021043945,-0.5503822248504673,1,1,0,0
44,28,1,13,11,8,0.88,2.0,0.2767747230201067,-0.588136553754797,1,0,1,1
30,143,1,21,10,11,0.76,1.0,0.2770060128550695,-0.5759028945601489,1,1,0,0
38,147,1,16,13,8,0.96,1.0,0.27391304347826084,0.5311077436721922,0,0,1,0
18,14,2,18,9,8,1.0,2.0,0.2765167148163434,0.3709921830244119,0,0,0,0
31,157,1,14,7,14,0.91,2.0,0.2719186785260483,0.4196188223409039,0,1,0,0
45,11,1,22,4,11,0.63,3.0,0.265988987717069,0.3686082826677508,0,0,1,0
41,162,1,15,4,7,0.98,1.0,0.2770060128550695,-0.2988160577556841,0,1,0,0
37,167,1,15,5,12,0.77,2.0,0.2765167148163434,-0.5320070962615268,1,0,1,1
42,103,2,15,9,5,0.89,1.0,0.2733843537414966,2.1388455639125517,0,1,0,1
26,22,3,12,7,5,0.9,1.0,0.265988987717069,0.1359962793906578,1,1,0,0
28,12,1,13,13,17,0.95,1.0,0.2641112047177759,2.1388455639125517,1,0,1,1
26,135,1,17,7,13,0.81,3.0,0.2767747230201067,-0.39600157694700594,0,0,0,1
39,24,3,14,5,7,0.99,2.0,0.2770060128550695,0.23758616229002272,1,0,0,0
36,116,3,10,10,12,0.54,2.0,0.265988987717069,0.8226211816014636,0,0,0,0
39,160,4,8,7,8,0.55,1.0,0.2733843537414966,2.1388455639125517,0,0,1,0
47,153,3,14,7,9,0.95,3.0,0.2767747230201067,0.241725648180659,1,1,0,0
52,17,3,9,5,13,0.55,1.0,0.27621483375959077,0.8283376144980565,0,0,1,1
22,74,3,17,10,8,0.7,3.0,0.2723334021043945,-0.4302077750879333,0,1,0,0
39,81,1,14,9,9,0.61,2.0,0.2723334021043945,-0.3537073654513087,1,1,0,0
29,10,1,18,11,8,0.58,3.0,0.2723334021043945,-0.6231065856017346,1,0,1,0
49,116,1,8,11,11,0.69,3.0,0.2641112047177759,-0.11941985598038672,1,0,1,0
47,136,2,18,8,11,0.55,1.0,0.2767747230201067,-0.3852771053166522,1,0,1,1
23,10,1,9,7,12,0.68,2.0,0.2733843537414966,0.8812700583347193,1,1,0,0
36,112,1,12,6,13,1.0,1.0,0.2767747230201067,0.18589802820024762,1,0,0,0
51,23,1,15,11,12,0.88,2.0,0.2723334021043945,0.5619259697300094,0,1,0,0
26,151,2,6,6,12,0.55,1.0,0.2627646326276463,-0.6206426059049274,0,0,1,1
25,137,2,9,5,9,0.85,2.0,0.2767747230201067,-0.3530051312377186,0,1,0,0
34,106,2,19,16,10,0.64,2.0,0.2767747230201067,-0.4541884574871103,0,0,1,0
28,179,2,17,10,14,0.61,1.0,0.2765167148163434,-0.4509668040335348,1,1,0,0
43,82,2,8,8,11,0.76,2.0,0.26641414141414144,2.1388455639125517,0,1,0,1
31,118,1,18,7,10,0.94,2.0,0.2719186785260483,-0.03525030953744941,0,1,0,1
33,84,1,20,9,7,0.55,2.0,0.2723334021043945,0.05284928452189554,1,0,0,1
22,151,2,11,6,13,0.67,1.0,0.27474402730375425,-0.0057749524143921056,1,1,0,1
39,129,2,12,7,10,0.58,1.0,0.2719186785260483,-0.08149304849728038,1,0,1,0
42,151,1,13,6,6,0.7,1.0,0.2719186785260483,-0.44023001250469695,0,1,0,0
22,162,1,16,9,7,0.69,1.0,0.2770060128550695,-0.009668040335347636,1,1,0,0
49,173,2,11,10,11,0.72,2.0,0.2770060128550695,1.0352195097912393,0,1,0,0
26,90,1,17,7,9,0.94,1.0,0.2767747230201067,-0.1868405004342764,0,0,1,0
37,49,1,14,10,10,0.91,3.0,0.2655860349127182,2.1149046131859874,0,0,1,1
26,108,3,11,7,7,0.96,2.0,0.27621483375959077,-0.39853947603471745,1,1,0,1
29,31,2,18,7,11,0.54,1.0,0.2767747230201067,0.3328189775716248,0,1,0,1
44,126,3,16,8,9,0.9,2.0,0.2719186785260483,-0.20750713014124764,1,0,1,0
34,178,2,12,7,14,0.67,2.0,0.2641112047177759,2.1388455639125517,1,0,1,0
44,61,2,15,11,7,0.57,1.0,0.27474402730375425,-0.15687850732109967,1,1,0,0
39,98,2,13,11,8,0.58,2.0,0.2767747230201067,-0.21213941197124536,0,1,0,1
33,76,1,18,5,7,0.69,1.0,0.27474402730375425,1.066185574630865,0,0,1,0
22,65,1,15,8,7,0.95,1.0,0.27474402730375425,-0.17568483235698137,1,0,1,0
38,10,3,14,8,13,0.67,3.0,0.2719186785260483,-0.43955857803731696,1,0,1,0
57,14,1,24,7,18,0.57,2.0,0.2733843537414966,-0.4528702283493184,0,0,1,0
33,178,1,17,3,11,0.67,2.0,0.2733843537414966,0.034541915374617316,0,0,1,0
29,123,2,11,6,7,0.97,2.0,0.2770060128550695,1.437846112148036,0,0,1,1
49,84,3,17,8,7,0.62,3.0,0.2770060128550695,-0.28276938998022655,1,0,1,0
43,108,1,12,8,5,0.77,3.0,0.27391304347826084,1.699878033005008,0,0,1,0
49,109,2,21,8,9,0.82,2.0,0.27391304347826084,0.07442142676744344,1,0,1,0
41,31,3,15,3,6,0.93,3.0,0.27474402730375425,0.2985758197352454,0,0,1,1
39,43,1,12,6,7,0.78,1.0,0.27391304347826084,-0.04137329908401555,0,1,0,0
26,9,2,12,3,9,0.74,2.0,0.2641112047177759,0.33728494077208804,1,1,0,0
38,70,1,11,9,13,0.52,2.0,0.2767747230201067,1.9559224831987385,1,1,0,0
39,55,2,17,14,16,0.55,1.0,0.2765167148163434,0.06264360381670456,1,0,1,0
54,101,2,14,8,10,0.79,2.0,0.27391304347826084,-0.28379194155440157,1,0,1,0
44,101,1,8,3,12,0.84,1.0,0.27391304347826084,0.009187564294470214,0,0,0,0
51,51,1,15,6,9,0.76,2.0,0.2733843537414966,2.1388455639125517,1,1,0,0
36,137,1,15,5,12,0.55,3.0,0.2723334021043945,0.18457979906245572,0,1,0,0
27,30,4,14,6,11,0.53,1.0,0.27621483375959077,-0.22159493405774336,0,0,1,1
27,69,1,11,12,8,0.67,3.0,0.2723334021043945,1.2940236172453938,0,1,0,0
22,129,1,23,13,11,0.59,1.0,0.2765167148163434,-0.10199951952395912,0,0,1,1
18,91,1,15,10,9,0.74,1.0,0.2723334021043945,0.4529749474864327,0,0,1,0
31,130,1,17,5,8,0.83,1.0,0.2641112047177759,0.7445746247050924,0,1,0,0
30,38,1,14,9,8,0.95,2.0,0.2770060128550695,0.346395505701033,1,0,0,0
49,61,1,15,11,11,0.96,3.0,0.2765167148163434,-0.2523330807754144,0,1,0,0
19,14,3,12,9,10,0.74,3.0,0.2733843537414966,-0.44735707377771206,0,0,1,0
37,114,1,17,5,13,0.58,2.0,0.27621483375959077,-0.571239812983941,0,1,0,0
31,122,3,16,17,9,0.81,2.0,0.2770060128550695,0.5596960681043989,0,1,0,0
42,151,1,12,11,8,0.82,1.0,0.2765167148163434,-0.3757230240422819,0,0,1,0
43,85,1,16,10,8,0.97,3.0,0.265988987717069,1.7006480266602604,0,1,0,0
27,94,1,10,3,12,0.55,3.0,0.2765167148163434,0.5920604414219627,0,0,1,0
33,69,1,20,7,9,0.97,1.0,0.2767747230201067,1.0824786403760034,0,0,0,0
33,3,3,15,8,11,0.88,2.0,0.2767747230201067,0.7811893629996489,1,0,1,0
24,32,3,9,8,10,0.74,2.0,0.2770060128550695,1.3687746012972852,1,0,1,0
36,129,2,13,5,10,0.77,2.0,0.27474402730375425,-0.24981982148467097,0,1,0,0
31,100,1,13,11,5,0.94,2.0,0.2767747230201067,-0.008189652517263257,1,0,1,0
29,98,2,12,6,10,0.75,3.0,0.27621483375959077,0.21703041166940784,1,1,0,0
36,36,3,15,4,9,0.73,1.0,0.2770060128550695,-0.4571021134785849,0,1,0,0
36,122,1,15,8,15,0.89,3.0,0.2767747230201067,0.2878698279526177,0,0,1,1
29,86,4,15,16,11,0.85,1.0,0.2767747230201067,-0.5845021837020064,1,0,1,1
51,114,2,13,8,16,0.53,1.0,0.2767747230201067,-0.16257030042072454,0,0,0,0
23,125,1,16,6,11,0.65,2.0,0.27391304347826084,-0.5216583815349362,1,1,0,0
33,91,4,14,10,11,0.66,1.0,0.2767747230201067,-0.37037618810021006,1,1,0,0
28,3,1,15,8,10,0.92,1.0,0.2723334021043945,0.9077147204307037,1,0,1,1
44,145,4,17,10,11,0.86,2.0,0.265988987717069,1.1778038548962357,1,1,0,0
46,167,2,12,7,9,0.6,2.0,0.2733843537414966,0.08276815799037816,0,1,0,0
18,148,3,10,9,7,0.59,2.0,0.2770060128550695,-0.39873659441046205,1,1,0,0
18,177,1,17,3,7,0.56,2.0,0.27474402730375425,-0.060364422597157796,0,1,0,0
53,38,1,16,5,7,0.83,1.0,0.2655860349127182,-0.11855130313726214,0,1,0,1
36,100,2,19,12,12,0.83,3.0,0.2723334021043945,1.0249447144555528,1,1,0,0
39,177,1,16,7,9,0.5,2.0,0.27391304347826084,-0.5218616598599227,1,1,0,0
19,13,2,16,8,11,0.72,1.0,0.2767747230201067,1.7287928347470416,1,0,0,0
19,175,3,19,10,15,0.93,1.0,0.2770060128550695,0.3017235537979167,1,0,0,0
44,125,2,17,12,12,0.91,2.0,0.27391304347826084,0.33026259863618723,0,0,1,1
39,82,3,14,7,9,0.62,1.0,0.27391304347826084,2.1388455639125517,1,0,0,0
28,61,2,19,7,17,0.87,1.0,0.27474402730375425,0.5173772168117334,1,0,1,1
21,160,4,18,8,6,0.94,3.0,0.2765167148163434,0.4412772038758401,0,1,0,0
42,46,3,9,7,11,0.84,3.0,0.27391304347826084,0.6004564522388336,1,1,0,1
26,94,2,18,9,4,0.68,2.0,0.2719186785260483,0.006107589673461091,0,1,0,0
32,101,1,19,5,9,0.67,2.0,0.2770060128550695,0.1815675838831088,1,0,1,0
43,25,1,19,9,10,0.64,2.0,0.2655860349127182,0.009538681401265254,1,0,0,1
26,153,3,14,2,9,0.58,1.0,0.27391304347826084,0.044927589796660075,0,1,0,0
22,64,2,11,7,7,0.95,1.0,0.2723334021043945,2.0674668440732047,1,0,1,0
54,170,3,14,10,7,0.65,3.0,0.2767747230201067,-0.43100856848939567,0,0,1,0
30,20,1,17,5,8,0.57,3.0,0.2723334021043945,0.24383235082142923,1,0,0,0
53,82,2,10,11,1,0.6,1.0,0.27391304347826084,-0.49043359882714566,0,0,1,0
30,165,1,10,12,15,0.62,1.0,0.27391304347826084,0.06441150924916379,1,0,1,0
39,180,4,19,7,6,0.91,1.0,0.27391304347826084,2.0210639464330815,1,0,1,0
40,127,2,12,11,9,0.55,2.0,0.27391304347826084,-0.5460517805333284,1,1,0,0
23,129,1,15,11,7,0.86,3.0,0.2765167148163434,-0.4600280893685436,1,1,0,1
28,24,2,17,11,9,0.7,1.0,0.2733843537414966,-0.5519160522117298,0,1,0,1
54,64,4,5,8,9,0.92,2.0,0.2765167148163434,-0.5662748938948743,0,0,1,1
35,147,1,14,5,8,0.79,1.0,0.2723334021043945,0.16541619697053697,1,0,1,1
19,11,1,15,11,14,0.83,1.0,0.2723334021043945,-0.5560986577470601,1,0,0,0
44,7,2,20,6,12,0.69,3.0,0.2770060128550695,-0.4828876610056733,1,1,0,1
32,39,1,9,4,4,0.87,3.0,0.27812113720642767,1.121532718570399,0,0,1,0
33,58,3,20,10,10,0.67,2.0,0.2719186785260483,1.4303740937174678,0,1,0,1
30,40,1,12,13,8,0.75,2.0,0.2733843537414966,-0.08518901804249134,1,1,0,0
34,180,1,19,8,7,0.79,2.0,0.2770060128550695,-0.47898841313547574,0,0,1,0
37,72,1,8,12,6,0.67,2.0,0.27391304347826084,-0.40893747035524425,1,0,0,1
18,74,2,13,7,10,0.79,1.0,0.2641112047177759,1.5193730403661474,0,0,1,0
27,51,2,16,5,9,0.52,1.0,0.2770060128550695,-0.29705431227246687,0,1,0,1
40,34,1,20,8,9,0.91,1.0,0.265988987717069,-0.050132746906165496,1,1,0,1
34,114,1,22,3,10,0.83,3.0,0.2767747230201067,-0.5159850682830374,1,1,0,0
32,79,2,14,10,11,0.65,2.0,0.265988987717069,0.8419449423736748,1,1,0,1
35,30,3,10,8,7,0.88,3.0,0.2767747230201067,-0.5514848557647885,0,0,1,0
34,157,1,14,10,15,0.89,2.0,0.2723334021043945,1.4256432526995977,0,1,0,0
42,33,2,8,9,4,0.63,2.0,0.2767747230201067,0.6149508128053025,1,1,0,1
58,162,3,18,8,6,0.63,1.0,0.27391304347826084,0.01660414318186018,0,1,0,0
40,33,3,15,7,10,0.5,2.0,0.2765167148163434,0.9045423465710642,0,0,1,1
47,71,2,11,7,7,0.67,1.0,0.2733843537414966,-0.30697183055211624,1,1,0,0
27,128,2,20,10,11,0.87,1.0,0.27621483375959077,0.12227807242868319,1,1,0,0
36,80,2,7,5,6,0.86,2.0,0.27474402730375425,0.7466628474981366,1,1,0,0
30,139,1,13,7,11,0.77,2.0,0.2723334021043945,-0.5985037483291138,0,1,0,0
44,50,3,17,6,7,0.59,2.0,0.2723334021043945,-0.46855345911949686,0,1,0,1
36,176,2,10,11,10,0.51,1.0,0.2655860349127182,0.23580593695907945,0,1,0,1
41,143,4,13,11,12,0.65,1.0,0.2723334021043945,-0.18756121449559254,1,0,0,0
62,62,3,13,3,4,0.96,2.0,0.27621483375959077,1.8060570780896765,0,0,1,1
28,42,1,10,7,17,0.6,2.0,0.2641112047177759,-0.14770018295049248,1,1,0,1
41,77,2,14,3,15,0.68,2.0,0.2723334021043945,0.28032389013114534,1,0,1,1
25,130,1,15,9,18,0.95,1.0,0.2765167148163434,0.2144432329877602,0,1,0,1
28,70,1,16,6,5,0.82,2.0,0.2767747230201067,0.5341384386992651,0,0,1,0
46,143,2,10,8,13,0.93,3.0,0.2723334021043945,-0.0703558602677114,0,1,0,0
34,29,2,13,7,10,0.6,3.0,0.2770060128550695,0.9865497508300531,0,0,1,0
39,52,1,16,9,14,0.57,2.0,0.2767747230201067,-0.6281207842847375,1,1,0,1
28,163,3,15,10,12,0.93,2.0,0.27621483375959077,-0.3884186794300815,1,1,0,0
34,131,1,16,8,7,0.9,2.0,0.2767747230201067,-0.5286252841276587,1,1,0,1
41,133,1,13,5,11,0.75,3.0,0.2767747230201067,0.0924392783003468,0,0,0,0
26,29,1,15,5,10,0.7,2.0,0.2723334021043945,0.26523817443744263,0,0,1,0
32,88,1,10,13,13,0.53,2.0,0.27391304347826084,0.21253980867197655,0,0,1,0
31,5,1,13,11,9,0.88,1.0,0.2765167148163434,0.22372627649548169,1,1,0,0
37,167,4,16,9,15,0.82,2.0,0.2767747230201067,1.873354523558726,0,0,1,0
31,42,2,12,7,11,0.86,1.0,0.2723334021043945,-0.3954779812614344,1,1,0,1
22,62,3,13,6,10,0.78,2.0,0.2641112047177759,-0.5537085974411571,1,0,1,0
38,29,1,18,5,13,0.84,2.0,0.2719186785260483,-0.348742446362242,0,1,0,0
43,35,1,6,5,7,0.54,1.0,0.265988987717069,-0.47554500150918755,0,0,1,0
52,89,3,14,7,13,0.74,2.0,0.2723334021043945,0.4814092731875889,1,0,1,0
49,4,3,15,9,7,0.81,1.0,0.2641112047177759,-0.5876375978661936,1,1,0,1
25,147,1,15,14,13,0.69,1.0,0.2765167148163434,0.8514127843586569,0,1,0,0
23,123,2,18,3,10,0.58,3.0,0.27621483375959077,-0.45511244987341304,0,0,0,0
36,177,3,12,8,15,0.78,1.0,0.2733843537414966,0.946319122330432,1,0,1,0
35,5,2,5,8,8,0.89,1.0,0.2733843537414966,-0.1502011223427519,1,1,0,0
39,117,1,13,5,16,0.8,3.0,0.2723334021043945,0.8619647774102341,0,1,0,1
64,61,2,6,9,7,0.58,3.0,0.27391304347826084,1.9703429243743031,1,1,0,0
28,114,1,10,8,5,0.91,1.0,0.2723334021043945,-0.5728537196853498,0,1,0,1
39,135,4,15,8,9,0.62,1.0,0.2641112047177759,0.9147740222620565,1,0,1,0
37,158,1,13,6,18,0.75,2.0,0.2723334021043945,-0.4687567374444835,0,1,0,1
46,113,1,11,7,14,0.5,1.0,0.2723334021043945,0.5865288070026303,1,1,0,0
34,56,2,18,5,11,0.8,1.0,0.2765167148163434,0.056520614270138415,0,0,1,0
38,125,2,20,6,8,0.7,1.0,0.2641112047177759,-0.2144185931907921,0,0,0,1
28,125,3,13,8,8,0.62,3.0,0.2767747230201067,0.38487054866667897,1,0,1,0
54,30,3,17,13,19,0.76,1.0,0.2723334021043945,-0.270431011648464,0,1,0,0
27,14,3,27,9,11,0.67,1.0,0.2733843537414966,1.478058260799931,0,0,1,0
18,66,4,19,11,8,0.54,3.0,0.2723334021043945,-0.22675081157331264,1,0,1,0
55,166,3,14,9,11,0.65,2.0,0.2719186785260483,0.0971947591151849,0,0,0,0
40,152,2,23,9,7,0.97,1.0,0.27474402730375425,-0.3349380001108791,1,0,1,0
27,30,2,17,5,13,0.73,3.0,0.2770060128550695,-0.44722771484362966,0,1,0,1
25,143,1,13,11,7,0.59,1.0,0.27391304347826084,0.04340608233388157,0,0,0,0
36,79,1,17,11,18,0.63,2.0,0.2719186785260483,0.5327955697645052,0,1,0,0
32,143,2,19,6,5,0.91,2.0,0.2733843537414966,-0.5360418630150487,1,0,1,0
49,50,2,16,8,8,0.96,3.0,0.2733843537414966,0.12249367065215383,1,0,1,0
54,96,3,13,6,15,0.98,1.0,0.2655860349127182,-0.11786754877139813,1,1,0,0
44,11,2,13,6,7,0.54,1.0,0.2723334021043945,1.1184034643554537,1,0,1,0
35,51,4,19,9,12,0.99,3.0,0.2733843537414966,0.698165567115727,0,1,0,0
46,42,1,15,9,11,0.54,1.0,0.2641112047177759,2.1388455639125517,0,1,0,1
28,78,1,20,11,15,0.52,2.0,0.27391304347826084,0.11305662841338188,0,1,0,0
29,108,3,18,11,11,0.81,1.0,0.2641112047177759,0.4570281940876807,0,1,0,1
33,22,2,17,3,9,0.54,2.0,0.27812113720642767,-0.22631961512637136,1,0,1,1
27,173,3,16,8,5,0.81,2.0,0.2723334021043945,1.0540689544718151,0,0,1,0
39,148,2,15,8,6,0.91,3.0,0.27474402730375425,1.6032653890931938,0,1,0,0
29,81,1,12,6,10,0.53,1.0,0.27391304347826084,0.058910674576041495,1,1,0,1
46,147,1,11,8,11,0.92,1.0,0.2765167148163434,-0.3812977781063084,1,1,0,1
31,145,1,9,7,9,0.74,2.0,0.27474402730375425,0.7308502577938758,1,0,1,1
31,74,1,14,7,10,0.83,2.0,0.2765167148163434,0.9705338828008058,1,0,1,0
34,36,1,12,10,8,0.81,1.0,0.2723334021043945,0.38931803201941617,0,1,0,0
49,144,2,11,6,10,0.54,2.0,0.2719186785260483,0.3807680224714948,1,0,1,0
41,63,2,13,9,12,0.9,3.0,0.2641112047177759,0.9121868435804089,1,1,0,1
39,145,2,13,4,7,0.5,3.0,0.27391304347826084,0.06300088087274161,1,0,1,0
45,3,2,13,14,10,0.9,2.0,0.2770060128550695,-0.6308496417989515,1,0,1,0
46,73,3,18,10,9,0.73,2.0,0.2770060128550695,0.3658979050012628,0,0,1,0
35,126,2,16,10,11,0.72,1.0,0.27474402730375425,0.535111710679504,0,1,0,0
21,104,3,13,8,7,0.68,3.0,0.265988987717069,0.7725099945176451,1,1,0,1
29,36,2,19,9,7,0.71,2.0,0.27391304347826084,0.039839471722753005,0,1,0,0
31,114,3,13,9,9,0.95,3.0,0.2767747230201067,1.3932788793820339,0,0,1,0
50,36,2,8,3,13,0.85,1.0,0.2765167148163434,1.5241038813840173,0,1,0,0
18,109,2,11,11,12,0.64,1.0,0.2767747230201067,-0.17222910083220913,1,1,0,0
32,155,2,12,4,9,1.0,1.0,0.265988987717069,-0.24322867579571145,0,0,1,0
25,161,2,16,10,13,0.6,2.0,0.2733843537414966,0.44393214199914993,0,1,0,0
38,70,3,21,11,6,0.84,2.0,0.2733843537414966,-0.19838424531381862,0,0,1,0
35,55,4,21,7,9,0.71,1.0,0.27474402730375425,0.8895059104712977,1,0,0,1
42,19,1,18,8,5,0.68,2.0,0.2765167148163434,1.2641293835738794,0,1,0,0
53,150,4,14,10,12,0.87,2.0,0.27391304347826084,0.12886305816840068,0,1,0,0
24,31,1,21,6,4,0.58,2.0,0.27391304347826084,-0.02223433678906486,0,1,0,0
45,147,1,15,9,4,0.58,2.0,0.265988987717069,-0.07912146803910336,1,0,1,0
29,112,1,14,5,12,0.96,3.0,0.2723334021043945,0.06912387041930775,0,1,0,0
39,98,3,26,8,8,0.86,1.0,0.2723334021043945,-0.5260319454967691,1,0,1,0
43,65,1,21,7,17,0.78,3.0,0.2767747230201067,-0.44393214199914993,1,0,1,0
30,180,1,13,11,10,0.56,2.0,0.2723334021043945,0.12897393725475703,1,1,0,0
18,57,4,11,2,17,0.6,1.0,0.2723334021043945,-0.45966465236326454,0,1,0,0
24,82,3,21,6,7,0.76,3.0,0.27391304347826084,1.0170538194765275,0,1,0,0
22,74,2,9,8,13,0.93,1.0,0.2733843537414966,-0.13702499091407486,1,1,0,1
29,82,4,14,4,11,0.98,2.0,0.2723334021043945,1.5253789908771151,1,1,0,1
31,139,1,15,8,5,0.77,1.0,0.2770060128550695,-0.515196594780059,0,0,1,0
45,92,1,20,6,11,0.8,2.0,0.2719186785260483,-0.08879874829831402,1,0,1,1
49,57,3,13,11,10,0.81,2.0,0.2719186785260483,-0.24373995158279896,0,0,1,0
20,150,1,14,8,10,0.57,1.0,0.265988987717069,0.08467774225540381,1,0,1,0
20,105,1,20,10,7,0.91,2.0,0.2641112047177759,1.404453027307055,0,1,0,0
45,164,2,21,12,8,0.54,1.0,0.2733843537414966,-0.5143403618354184,0,0,0,0
35,153,2,15,10,8,0.6,2.0,0.2767747230201067,1.1309204812152347,1,1,0,0
29,98,1,9,3,6,0.63,2.0,0.27391304347826084,1.0076968565779019,1,1,0,0
28,135,1,18,7,13,0.52,3.0,0.27391304347826084,-0.009360042873246724,0,1,0,0
18,127,3,18,8,14,0.6,1.0,0.2627646326276463,1.1985505639433531,1,1,0,0
38,168,1,16,4,15,0.81,1.0,0.27391304347826084,-0.5881858333487332,1,1,0,0
34,147,1,12,13,10,0.89,2.0,0.2733843537414966,0.3631320877915966,1,1,0,1
46,125,2,16,11,12,0.83,3.0,0.2767747230201067,1.4623688700805106,1,1,0,1
38,65,2,12,9,13,0.72,1.0,0.27391304347826084,0.39511454425615533,0,0,1,0
42,28,3,15,4,12,0.53,2.0,0.2719186785260483,1.041872254972619,0,0,1,1
18,151,1,13,5,12,0.51,2.0,0.2723334021043945,-0.6082426280807446,1,1,0,0
45,19,2,19,8,15,0.55,1.0,0.2770060128550695,-0.5767098479108532,0,1,0,0
43,137,2,20,6,15,0.85,3.0,0.26641414141414144,-0.6139221012818854,0,0,1,1
48,121,4,8,11,11,0.97,2.0,0.27391304347826084,-0.4871380259826659,1,0,1,0
